1544027334.000000, 1544027334.000000, 1544027334.000000
32.000000, 32.000000, 32.000000
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,6
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,6
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,6
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,6
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,64,5
-2,61,10
-1,67,9
-2,63,5
-11,73,18
18,69,10
0,76,3
-25,91,-6
-35,82,-11
-45,78,-4
-60,75,-20
-73,72,-27
-71,51,-36
-58,44,-44
-47,26,-46
-59,15,-48
-46,6,-33
-26,4,-22
-10,9,-15
-12,9,-19
-10,14,-17
-12,47,-23
-3,40,-21
-7,46,2
-47,58,-23
-57,66,-36
-33,70,-12
-13,64,0
-20,58,0
-37,61,-5
-20,58,1
14,42,11
-56,34,5
-56,34,6
-31,49,26
-46,41,21
-52,47,17
-50,35,20
-59,17,15
-65,42,6
-38,48,20
-58,28,10
-68,22,-5
-73,31,5
-93,9,-10
-78,33,-8
-64,23,-10
-69,18,-13
-82,33,-6
-76,33,-6
-72,23,-1
-54,19,-10
-55,9,-19
-65,7,-14
-49,8,-19
-39,6,-16
-18,12,-1
-40,38,-11
-64,27,-41
-36,56,-26
-40,57,-23
-22,43,-9
-46,38,-9
-36,33,-11
-47,43,1
-64,29,-11
-71,35,-10
-44,39,10
-47,23,10
-53,19,17
-43,18,14
-29,9,6
-70,27,22
-85,14,12
-55,20,12
-33,-4,-2
-87,-39,57
-58,-19,52
-61,-23,24
-55,-41,11
-89,-23,36
-44,-10,49
-36,3,59
-50,-21,14
-71,21,13
-88,18,10
-60,16,12
-68,19,8
-52,-6,1
-50,13,1
-54,17,13
-49,18,13
-52,14,-20
-65,32,-47
-79,83,-58
-35,38,-24
-27,8,-9
-41,33,-67
-41,39,-47
-39,22,-54
-33,24,-51
-36,22,-52
-37,20,-43
-32,22,-53
-31,25,-50
-29,26,-49
-28,25,-47
-32,29,-46
-38,28,-54
-38,23,-54
-37,23,-52
-34,24,-47
-35,27,-47
-36,29,-47
-34,28,-44
-32,29,-39
-35,30,-50
-39,31,-52
-41,32,-52
-40,29,-52
-38,29,-50
-35,28,-48
-33,26,-47
-34,29,-49
-34,28,-51
-34,27,-51
-36,28,-50
-37,27,-50
-35,26,-48
-36,27,-43
-40,30,-48
-39,29,-50
-35,29,-49
-34,28,-47
-33,28,-45
-36,28,-47
-37,27,-47
-37,26,-47
-37,26,-46
-37,26,-46
-36,27,-47
-34,30,-46
-34,29,-45
-35,28,-46
-37,28,-47
-36,27,-48
-36,25,-47
-34,21,-45
-30,26,-42
-46,33,-54
-45,22,-51
-41,8,-55
-49,-1,-65
-46,-9,-59
-40,-24,-62
-36,-22,-62
-33,2,-60
-36,26,-65
-36,47,-66
-21,44,-46
-19,36,-37
-25,35,-44
-34,42,-24
-39,36,-25
-27,18,-58
-27,26,-53
-29,23,-56
-16,-2,-28
-36,34,-65
-22,22,-46
-28,37,-56
-29,36,-58
-23,34,-53
-18,33,-51
-21,31,-51
-29,29,-58
-25,23,-60
-24,23,-57
-21,24,-55
-23,27,-51
-26,29,-50
-30,31,-53
-30,32,-54
-27,29,-52
-26,30,-50
-27,31,-49
-26,32,-46
-26,34,-48
-27,35,-50
-28,35,-54
-28,35,-54
-27,33,-53
-24,31,-48
-24,31,-47
-24,31,-46
-26,31,-49
-26,31,-49
-27,32,-53
-27,32,-53
-27,32,-52
-26,32,-51
-27,33,-52
-27,30,-51
-25,31,-51
-24,29,-49
-25,29,-49
-27,29,-53
-27,29,-54
-26,25,-53
-29,26,-56
-28,33,-49
-24,32,-48
-20,30,-46
-22,30,-55
-18,21,-52
-21,21,-55
-19,14,-63
-13,10,-59
-12,11,-60
-22,30,-73
-23,31,-60
-16,39,-52
-3,33,-55
-1,28,-41
-25,38,-37
-10,36,-67
3,35,-55
-5,31,-58
-9,31,-67
-12,23,-59
-13,27,-60
-10,22,-58
-9,23,-59
-10,26,-54
-10,26,-55
-17,27,-62
-13,25,-59
-12,28,-58
